id,team,year,career_game_count,opponent,round,result,jersey_num,kicks,marks,handballs,disposals,goals,behinds,hit_outs,tackles,rebound_50s,inside_50s,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_50,one_percenters,bounces,goal_assist,percentage_of_game_played,player_id,match_date,fantasy_points,margin
588941,Melbourne Demons,2002.0,68.0,Hawthorn Hawks,16,L,7.0,18.0,2.0,11.0,24.0,2.0,0.0,0.0,1.0,1.0,6.0,8.0,5.0,2.0,1.0,0.0,12.0,17.0,0.0,1.0,2.0,0.0,0.0,84.0,45812.0,2002-07-20,100.0,-26.0
540735,Melbourne Demons,2002.0,89.0,Hawthorn Hawks,16,L,23.0,3.0,1.0,4.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,0.0,0.0,3.0,2.0,0.0,84.0,45721.0,2002-07-20,26.0,-26.0
34759,North Melbourne Kangaroos,2002.0,19.0,Port Adelaide Power,16,W,40.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,1.0,0.0,84.0,45071.0,2002-07-20,44.0,29.0
501996,Port Adelaide Power,2002.0,109.0,North Melbourne Kangaroos,16,L,29.0,10.0,1.0,3.0,8.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,7.0,5.0,0.0,0.0,3.0,0.0,0.0,84.0,45643.0,2002-07-20,49.0,-29.0
530331,Port Adelaide Power,2002.0,154.0,North Melbourne Kangaroos,16,L,2.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,12.0,0.0,0.0,84.0,45942.0,2002-07-20,22.0,-29.0
533527,Geelong Cats,1995.0,9.0,Carlton Blues,12,L,19.0,12.0,6.0,5.0,12.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45565.0,1995-06-24,85.0,-3.0
599593,Western Bulldogs,2025.0,15.0,North Melbourne Kangaroos,1,W,32.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,23.0,44172.0,2025-03-15,5.0,16.0
558112,Brisbane Bears,1990.0,67.0,St Kilda Saints,10,L,27.0,7.0,5.0,2.0,9.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45840.0,1990-06-02,44.0,-77.0
517283,West Coast Eagles,1990.0,7.0,North Melbourne Kangaroos,10,L,39.0,24.0,13.0,4.0,28.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45586.0,1990-06-01,121.0,-28.0
506283,Geelong Cats,1991.0,4.0,Fitzroy Lions,10,L,45.0,12.0,4.0,4.0,16.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45971.0,1991-05-25,59.0,-21.0
533593,Geelong Cats,2000.0,75.0,St Kilda Saints,2,W,19.0,3.0,4.0,5.0,10.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,84.0,45565.0,2000-03-18,10.0,40.0
554867,Brisbane Lions,2002.0,87.0,Hawthorn Hawks,2,W,15.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,5.0,0.0,0.0,84.0,45747.0,2002-04-07,25.0,102.0
24313,Richmond Tigers,2002.0,8.0,Collingwood Magpies,16,L,35.0,7.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,3.0,0.0,0.0,84.0,44590.0,2002-07-19,45.0,-40.0
591504,St Kilda Saints,2002.0,316.0,Carlton Blues,16,W,23.0,6.0,10.0,12.0,13.0,2.0,0.0,8.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,10.0,8.0,5.0,2.0,3.0,0.0,0.0,84.0,45682.0,2002-07-21,96.0,43.0
543772,Sydney Swans,2002.0,105.0,Brisbane Lions,16,L,22.0,10.0,4.0,9.0,14.0,1.0,0.0,1.0,2.0,5.0,5.0,3.0,1.0,1.0,1.0,0.0,8.0,10.0,2.0,1.0,2.0,3.0,0.0,84.0,45851.0,2002-07-21,68.0,-38.0
506243,West Coast Eagles,2002.0,80.0,Fremantle Dockers,16,L,37.0,8.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,2.0,1.0,0.0,84.0,45968.0,2002-07-20,41.0,-30.0
590747,Western Bulldogs,1999.0,107.0,Adelaide Crows,16,W,35.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0,84.0,45656.0,1999-07-17,27.0,2.0
534103,West Coast Eagles,2002.0,186.0,Fremantle Dockers,16,L,6.0,9.0,4.0,5.0,9.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,6.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45331.0,2002-07-20,57.0,-30.0
564440,West Coast Eagles,2002.0,68.0,Fremantle Dockers,16,L,22.0,8.0,5.0,1.0,4.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,7.0,0.0,0.0,7.0,0.0,0.0,84.0,45435.0,2002-07-20,35.0,-30.0
562922,Western Bulldogs,2002.0,55.0,Adelaide Crows,16,L,30.0,6.0,1.0,5.0,10.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,84.0,45838.0,2002-07-21,29.0,-43.0
351077,Western Bulldogs,2002.0,14.0,Adelaide Crows,16,L,40.0,10.0,5.0,6.0,11.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,4.0,11.0,1.0,2.0,1.0,0.0,0.0,84.0,43394.0,2002-07-21,64.0,-43.0
540044,Adelaide Crows,2003.0,43.0,Fremantle Dockers,16,L,28.0,8.0,2.0,4.0,7.0,0.0,1.0,0.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,0.0,4.0,7.0,0.0,0.0,1.0,4.0,0.0,49.0,45344.0,2003-07-20,39.0,-1.0
549763,Brisbane Lions,2003.0,179.0,Essendon Bombers,16,L,23.0,4.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0,3.0,0.0,0.0,62.0,45669.0,2003-07-19,26.0,-8.0
554904,Brisbane Lions,2003.0,124.0,Essendon Bombers,16,L,15.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,4.0,0.0,0.0,7.0,0.0,0.0,100.0,45747.0,2003-07-19,21.0,-8.0
513899,Brisbane Lions,2003.0,112.0,Essendon Bombers,16,L,5.0,12.0,4.0,11.0,18.0,1.0,0.0,0.0,1.0,2.0,6.0,1.0,4.0,1.0,2.0,0.0,6.0,18.0,0.0,0.0,2.0,2.0,0.0,89.0,45864.0,2003-07-19,75.0,-8.0
565344,Western Bulldogs,1999.0,48.0,Adelaide Crows,16,W,23.0,9.0,4.0,2.0,10.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45708.0,1999-07-17,16.0,2.0
105794,Brisbane Lions,2003.0,42.0,Essendon Bombers,16,L,30.0,12.0,10.0,2.0,9.0,0.0,0.0,0.0,3.0,6.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,10.0,1.0,0.0,3.0,0.0,0.0,86.0,43615.0,2003-07-19,76.0,-8.0
8340,Brisbane Lions,2003.0,23.0,Essendon Bombers,16,L,9.0,9.0,3.0,2.0,6.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,60.0,44421.0,2003-07-19,58.0,-8.0
516958,Adelaide Crows,2003.0,77.0,Fremantle Dockers,16,L,24.0,12.0,4.0,1.0,8.0,4.0,1.0,0.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,5.0,8.0,2.0,2.0,3.0,1.0,0.0,100.0,45396.0,2003-07-20,96.0,-1.0
514800,Carlton Blues,2003.0,57.0,Sydney Swans,16,L,25.0,10.0,6.0,1.0,6.0,6.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,6.0,4.0,2.0,6.0,2.0,0.0,0.0,100.0,45513.0,2003-07-19,87.0,-31.0
506262,Collingwood Magpies,2003.0,99.0,Richmond Tigers,16,W,19.0,9.0,6.0,8.0,12.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,0.0,4.0,12.0,1.0,3.0,1.0,1.0,0.0,96.0,45968.0,2003-07-18,86.0,69.0
583650,Essendon Bombers,2003.0,194.0,Brisbane Lions,16,W,6.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,74.0,45955.0,2003-07-19,29.0,8.0
533273,Essendon Bombers,2003.0,91.0,Brisbane Lions,16,W,7.0,16.0,9.0,6.0,17.0,0.0,0.0,0.0,4.0,5.0,2.0,2.0,3.0,1.0,1.0,0.0,8.0,15.0,0.0,0.0,1.0,3.0,1.0,87.0,45890.0,2003-07-19,103.0,8.0
586255,Fremantle Dockers,2003.0,139.0,Adelaide Crows,16,W,8.0,9.0,7.0,5.0,9.0,0.0,2.0,0.0,2.0,2.0,7.0,1.0,1.0,2.0,1.0,0.0,7.0,8.0,2.0,1.0,2.0,0.0,1.0,100.0,45734.0,2003-07-20,67.0,1.0
119823,Geelong Cats,2003.0,21.0,Western Bulldogs,16,L,20.0,12.0,3.0,4.0,11.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,6.0,9.0,0.0,0.0,2.0,1.0,0.0,100.0,44161.0,2003-07-20,76.0,-18.0
539963,Hawthorn Hawks,2003.0,110.0,Melbourne Demons,16,W,20.0,15.0,11.0,4.0,14.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,10.0,9.0,5.0,10.0,4.0,0.0,2.0,100.0,45825.0,2003-07-19,128.0,7.0
510506,Hawthorn Hawks,2003.0,129.0,Melbourne Demons,16,W,19.0,9.0,3.0,5.0,9.0,2.0,0.0,0.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,0.0,8.0,6.0,1.0,0.0,1.0,1.0,2.0,90.0,45487.0,2003-07-19,65.0,7.0
551566,Hawthorn Hawks,2003.0,49.0,Melbourne Demons,16,W,13.0,6.0,3.0,4.0,5.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,5.0,5.0,0.0,1.0,3.0,0.0,0.0,66.0,45799.0,2003-07-19,52.0,7.0
523608,Melbourne Demons,2003.0,113.0,Hawthorn Hawks,16,L,3.0,13.0,6.0,5.0,13.0,0.0,0.0,0.0,2.0,6.0,4.0,1.0,3.0,1.0,1.0,0.0,6.0,11.0,2.0,0.0,3.0,0.0,0.0,100.0,45357.0,2003-07-19,65.0,-7.0
540754,Melbourne Demons,2003.0,108.0,Hawthorn Hawks,16,L,23.0,10.0,3.0,13.0,18.0,1.0,1.0,0.0,3.0,2.0,4.0,8.0,1.0,2.0,1.0,0.0,11.0,13.0,0.0,1.0,2.0,1.0,0.0,74.0,45721.0,2003-07-19,86.0,-7.0
34773,North Melbourne Kangaroos,2003.0,33.0,St Kilda Saints,16,L,40.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,45071.0,2003-07-20,0.0,-5.0
530350,Port Adelaide Power,2003.0,173.0,West Coast Eagles,16,W,2.0,4.0,6.0,6.0,5.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,7.0,2.0,0.0,3.0,0.0,0.0,100.0,45942.0,2003-07-19,42.0,64.0
37704,Port Adelaide Power,2003.0,15.0,West Coast Eagles,16,W,25.0,8.0,4.0,5.0,8.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,5.0,8.0,0.0,0.0,3.0,0.0,1.0,100.0,43537.0,2003-07-19,60.0,64.0
548107,Port Adelaide Power,2003.0,77.0,West Coast Eagles,16,W,9.0,18.0,6.0,1.0,14.0,2.0,2.0,0.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,0.0,7.0,10.0,1.0,0.0,3.0,2.0,0.0,94.0,45409.0,2003-07-19,103.0,64.0
71964,St Kilda Saints,2003.0,35.0,North Melbourne Kangaroos,16,W,23.0,6.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,1.0,0.0,2.0,0.0,0.0,93.0,44239.0,2003-07-20,40.0,5.0
543787,Sydney Swans,2003.0,120.0,Carlton Blues,16,W,22.0,10.0,6.0,6.0,11.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,0.0,8.0,8.0,1.0,0.0,2.0,0.0,0.0,100.0,45851.0,2003-07-19,58.0,31.0
534126,West Coast Eagles,2003.0,209.0,Port Adelaide Power,16,L,6.0,6.0,2.0,7.0,8.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,100.0,45331.0,2003-07-19,42.0,-64.0
80422,Western Bulldogs,2003.0,34.0,Geelong Cats,16,W,9.0,7.0,2.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,1.0,2.0,4.0,0.0,90.0,43888.0,2003-07-20,47.0,18.0
562936,Western Bulldogs,2003.0,69.0,Geelong Cats,16,W,30.0,9.0,6.0,7.0,11.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,5.0,1.0,3.0,0.0,1.0,15.0,0.0,0.0,6.0,1.0,1.0,96.0,45838.0,2003-07-20,66.0,18.0
590804,Western Bulldogs,2003.0,164.0,Geelong Cats,16,W,35.0,10.0,4.0,5.0,10.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,6.0,9.0,1.0,0.0,5.0,0.0,0.0,100.0,45656.0,2003-07-20,65.0,18.0
94589,Adelaide Crows,2004.0,12.0,Fremantle Dockers,16,L,44.0,6.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,95.0,43407.0,2004-07-17,38.0,-12.0
105820,Brisbane Lions,2004.0,68.0,Collingwood Magpies,16,W,30.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,4.0,1.0,3.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,100.0,43615.0,2004-07-17,33.0,36.0
549785,Brisbane Lions,2004.0,201.0,Collingwood Magpies,16,W,23.0,10.0,6.0,4.0,9.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,0.0,3.0,11.0,1.0,0.0,7.0,0.0,2.0,99.0,45669.0,2004-07-17,56.0,36.0
554929,Brisbane Lions,2004.0,149.0,Collingwood Magpies,16,W,15.0,8.0,6.0,4.0,7.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,7.0,5.0,2.0,0.0,11.0,1.0,0.0,100.0,45747.0,2004-07-17,51.0,36.0
38799,Brisbane Lions,2004.0,20.0,Collingwood Magpies,16,W,25.0,0.0,1.0,2.0,-3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,26.0,44447.0,2004-07-17,7.0,36.0
514820,Carlton Blues,2004.0,77.0,North Melbourne Kangaroos,16,W,25.0,12.0,10.0,1.0,8.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,10.0,0.0,6.0,2.0,0.0,1.0,98.0,45513.0,2004-07-17,78.0,8.0
34789,Carlton Blues,2004.0,49.0,North Melbourne Kangaroos,16,W,15.0,12.0,8.0,6.0,13.0,1.0,0.0,0.0,2.0,6.0,1.0,2.0,3.0,0.0,0.0,2.0,10.0,9.0,4.0,1.0,4.0,1.0,0.0,100.0,45071.0,2004-07-17,86.0,8.0
514746,Carlton Blues,2000.0,3.0,Brisbane Lions,1,W,25.0,7.0,5.0,2.0,4.0,3.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,5.0,2.0,0.0,0.0,84.0,45513.0,2000-03-13,59.0,40.0
533296,Essendon Bombers,2004.0,114.0,West Coast Eagles,16,L,7.0,13.0,3.0,8.0,16.0,1.0,3.0,0.0,4.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,9.0,12.0,1.0,2.0,3.0,0.0,0.0,95.0,45890.0,2004-07-16,85.0,-44.0
472885,Fremantle Dockers,2004.0,26.0,Adelaide Crows,16,W,35.0,7.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,91.0,44928.0,2004-07-17,27.0,12.0
586276,Fremantle Dockers,2004.0,160.0,Adelaide Crows,16,W,8.0,13.0,8.0,5.0,13.0,1.0,0.0,0.0,4.0,2.0,6.0,2.0,2.0,1.0,1.0,0.0,5.0,13.0,0.0,1.0,1.0,3.0,4.0,86.0,45734.0,2004-07-17,95.0,12.0
533592,Geelong Cats,2000.0,74.0,Fremantle Dockers,1,W,19.0,8.0,6.0,5.0,8.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,9.0,1.0,2.0,2.0,0.0,0.0,84.0,45565.0,2000-03-11,70.0,22.0
119833,Geelong Cats,2004.0,31.0,Sydney Swans,16,W,20.0,6.0,2.0,5.0,6.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,98.0,44161.0,2004-07-18,45.0,15.0
556592,Hawthorn Hawks,2004.0,217.0,Port Adelaide Power,16,L,34.0,6.0,4.0,2.0,3.0,0.0,0.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,7.0,0.0,0.0,90.0,45552.0,2004-07-18,45.0,-52.0
527247,Hawthorn Hawks,1996.0,11.0,Adelaide Crows,11,W,27.0,7.0,5.0,10.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,5.0,9.0,0.0,0.0,2.0,0.0,0.0,84.0,45422.0,1996-06-15,64.0,9.0
565982,North Melbourne Kangaroos,2004.0,35.0,Carlton Blues,16,L,12.0,11.0,2.0,3.0,9.0,2.0,0.0,0.0,2.0,8.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,8.0,0.0,0.0,3.0,2.0,1.0,87.0,45903.0,2004-07-17,57.0,-8.0
37723,Port Adelaide Power,2004.0,34.0,Hawthorn Hawks,16,W,25.0,5.0,1.0,6.0,6.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,1.0,91.0,43537.0,2004-07-18,45.0,52.0
548127,Port Adelaide Power,2004.0,97.0,Hawthorn Hawks,16,W,9.0,8.0,2.0,10.0,13.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,2.0,2.0,1.0,0.0,12.0,6.0,0.0,0.0,4.0,3.0,1.0,87.0,45409.0,2004-07-18,57.0,52.0
502023,Port Adelaide Power,2004.0,136.0,Hawthorn Hawks,16,W,29.0,14.0,8.0,4.0,13.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,16.0,0.0,0.0,2.0,2.0,0.0,64.0,45643.0,2004-07-18,74.0,52.0
530370,Port Adelaide Power,2004.0,193.0,Hawthorn Hawks,16,W,2.0,2.0,4.0,7.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,6.0,3.0,2.0,0.0,5.0,0.0,0.0,88.0,45942.0,2004-07-18,36.0,52.0
24356,Richmond Tigers,2004.0,51.0,St Kilda Saints,16,L,35.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,69.0,44590.0,2004-07-17,37.0,-44.0
461461,Richmond Tigers,2004.0,7.0,St Kilda Saints,16,L,22.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,89.0,44798.0,2004-07-17,25.0,-44.0
562058,Sydney Swans,2004.0,158.0,Geelong Cats,16,L,23.0,11.0,4.0,3.0,9.0,1.0,0.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,0.0,6.0,8.0,0.0,1.0,2.0,1.0,0.0,95.0,45773.0,2004-07-18,62.0,-15.0
9684,West Coast Eagles,2004.0,5.0,Essendon Bombers,16,W,22.0,8.0,3.0,4.0,7.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,10.0,0.0,0.0,2.0,1.0,0.0,68.0,45188.0,2004-07-16,42.0,44.0
534136,West Coast Eagles,2004.0,219.0,Essendon Bombers,16,W,6.0,10.0,8.0,8.0,13.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,4.0,14.0,1.0,1.0,2.0,1.0,0.0,82.0,45331.0,2004-07-16,76.0,44.0
527414,West Coast Eagles,2004.0,178.0,Essendon Bombers,16,W,17.0,6.0,3.0,5.0,6.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,0.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,82.0,45422.0,2004-07-16,40.0,44.0
539985,Western Bulldogs,2004.0,132.0,Melbourne Demons,16,L,24.0,12.0,12.0,4.0,11.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,4.0,12.0,1.0,5.0,4.0,0.0,0.0,100.0,45825.0,2004-07-18,93.0,-38.0
562958,Western Bulldogs,2004.0,91.0,Melbourne Demons,16,L,30.0,1.0,1.0,3.0,-1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,91.0,45838.0,2004-07-18,14.0,-38.0
516991,Adelaide Crows,2005.0,110.0,Western Bulldogs,16,W,24.0,15.0,5.0,9.0,19.0,3.0,1.0,1.0,2.0,2.0,6.0,4.0,4.0,3.0,4.0,0.0,12.0,13.0,0.0,2.0,2.0,1.0,0.0,96.0,45396.0,2005-07-17,97.0,74.0
554954,Brisbane Lions,2005.0,174.0,West Coast Eagles,16,L,15.0,3.0,2.0,1.0,-1.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,6.0,1.0,0.0,100.0,45747.0,2005-07-16,29.0,-23.0
8383,Brisbane Lions,2005.0,66.0,West Coast Eagles,16,L,9.0,3.0,0.0,1.0,-1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,93.0,44421.0,2005-07-16,31.0,-23.0
513932,Brisbane Lions,2005.0,145.0,West Coast Eagles,16,L,5.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,55.0,45864.0,2005-07-16,30.0,-23.0
34810,Carlton Blues,2005.0,70.0,Fremantle Dockers,16,L,15.0,8.0,3.0,4.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,6.0,6.0,1.0,0.0,5.0,0.0,0.0,100.0,45071.0,2005-07-17,51.0,-35.0
72788,Carlton Blues,2005.0,15.0,Fremantle Dockers,16,L,6.0,9.0,3.0,3.0,7.0,3.0,0.0,0.0,2.0,1.0,6.0,1.0,1.0,2.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,4.0,2.0,100.0,44941.0,2005-07-17,70.0,-35.0
589011,St Kilda Saints,2006.0,138.0,Port Adelaide Power,16,W,17.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,25.0,45812.0,2006-07-23,25.0,4.0
484523,Essendon Bombers,2005.0,5.0,Collingwood Magpies,16,W,17.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,100.0,45084.0,2005-07-15,23.0,26.0
394681,Collingwood Magpies,2005.0,1.0,Essendon Bombers,16,L,40.0,2.0,1.0,1.0,-2.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,68.0,43966.0,2005-07-15,28.0,-26.0
533318,Essendon Bombers,2005.0,136.0,Collingwood Magpies,16,W,7.0,9.0,5.0,6.0,10.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,6.0,2.0,1.0,0.0,6.0,10.0,0.0,0.0,5.0,0.0,0.0,88.0,45890.0,2005-07-15,65.0,26.0
548151,Fremantle Dockers,2005.0,121.0,Carlton Blues,16,W,2.0,16.0,4.0,16.0,27.0,1.0,0.0,0.0,1.0,2.0,6.0,9.0,3.0,1.0,1.0,2.0,15.0,17.0,0.0,0.0,2.0,1.0,0.0,89.0,45409.0,2005-07-17,102.0,35.0
510534,Hawthorn Hawks,2005.0,157.0,North Melbourne Kangaroos,16,L,19.0,7.0,2.0,5.0,7.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,9.0,0.0,0.0,2.0,0.0,1.0,63.0,45487.0,2005-07-17,48.0,-41.0
540794,Melbourne Demons,2005.0,148.0,Sydney Swans,16,L,23.0,9.0,8.0,8.0,12.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,14.0,0.0,0.0,1.0,1.0,0.0,69.0,45721.0,2005-07-16,80.0,-26.0
